gold_label,gold_token,doc_idx,sent_idx
0,of,92,5
0,the,92,5
0,mining,92,5
0,boom,92,5
0,.,92,5
0,This,92,6
0,now,92,6
0,appears,92,6
0,to,92,6
0,be,92,6
0,underway,92,6
0,",",92,6
0,"""",92,6
0,senior,92,6
3,Asia,92,6
0,economist,92,6
0,at,92,6
5,Capital,92,6
6,Economics,92,6
1,Daniel,92,6
2,Martin,92,6
0,said,92,6
0,.,92,6
0,Advertisement,92,7
0,The,92,8
0,announcement,92,8
0,startled,92,8
0,many,92,8
0,observers,92,8
0,despite,92,8
0,",",92,8
0,warnings,92,8
0,from,92,8
0,the,92,8
5,Reserve,92,8
6,Bank,92,8
0,governor,92,8
1,Glenn,92,8
2,Stevens,92,8
0,that,92,8
3,Australia,92,8
0,may,92,8
0,need,92,8
0,to,92,8
0,become,92,8
0,accustomed,92,8
0,to,92,8
0,a,92,8
0,growth,92,8
0,rate,92,8
0,number,92,8
0,beginning,92,8
0,with,92,8
0,a,92,8
0,"""",92,8
0,two,92,8
0,"""",92,8
0,.,92,8
3,Australia,92,9
0,",",92,9
0,alongside,92,9
0,fellow,92,9
0,commodity,92,9
0,-,92,9
0,dependent,92,9
0,economies,92,9
0,of,92,9
3,Canada,92,9
0,and,92,9
3,New,92,9
4,Zealand,92,9
0,",",92,9
0,has,92,9
0,been,92,9
0,hit,92,9
0,hard,92,9
0,by,92,9
0,falling,92,9
0,natural,92,9
0,resource,92,9
0,prices,92,9
0,as,92,9
0,global,92,9
0,growth,92,9
0,slows,92,9
0,.,92,9
0,GDP,92,10
0,growth,92,10
0,has,92,10
0,n't,92,10
0,been,92,10
0,lower,92,10
0,since,92,10
0,2009,92,10
0,.,92,10
3,China,92,11
0,'s,92,11
0,slowing,92,11
0,development,92,11
0,has,92,11
0,been,92,11
0,particularly,92,11
0,hard,92,11
0,on,92,11
0,iron,92,11
0,ore,92,11
0,prices,92,11
0,",",92,11
0,which,92,11
0,make,92,11
0,up,92,11
0,$,92,11
0,1,92,11
0,in,92,11
0,every,92,11
0,$,92,11
0,5,92,11
0,of,92,11
0,Australian,92,11
0,exports,92,11
0,.,92,11
0,While,92,12
3,Canada,92,12
0,has,92,12
0,become,92,12
0,the,92,12
0,first,92,12
0,commodity,92,12
0,-,92,12
0,heavy,92,12
0,developed,92,12
0,economy,92,12
0,to,92,12
0,this,92,12
0,year,92,12
0,suffer,92,12
0,a,92,12
0,negative,92,12
0,quarter,92,12
0,of,92,12
0,GDP,92,12
0,",",92,12
3,Australia,92,12
0,'s,92,12
0,24,92,12
0,year,92,12
0,recession,92,12
0,-,92,12
0,free,92,12
0,streak,92,12
0,is,92,12
0,looking,92,12
0,increasingly,92,12
0,vulnerable,92,12
0,and,92,12
0,the,92,12
0,slowing,92,12
0,growth,92,12
0,is,92,12
0,already,92,12
0,hitting,92,12
0,company,92,12
0,profits,92,12
0,and,92,12
0,employee,92,12
0,wages,92,12
0,across,92,12
0,the,92,12
0,country,92,12
0,.,92,12
0,"""",92,13
0,Incomes,92,13
0,",",92,13
0,which,92,13
0,include,92,13
0,profits,92,13
0,and,92,13
0,wages,92,13
0,",",92,13
0,were,92,13
0,weak,92,13
0,in,92,13
0,the,92,13
0,June,92,13
0,quarter,92,13
0,",",92,13
0,"""",92,13
5,St,92,13
6,George,92,13
0,senior,92,13
0,economist,92,13
1,Jo,92,13
2,Horton,92,13
0,said,92,13
0,.,92,13
0,"""",92,14
0,Today,92,14
0,'s,92,14
0,data,92,14
0,reinforces,92,14
0,underlying,92,14
0,concerns,92,14
0,for,92,14
0,the,92,14
0,outlook,92,14
0,.,92,14
0,There,92,15
0,continues,92,15
0,to,92,15
0,be,92,15
0,uncertainty,92,15
0,as,92,15
0,to,92,15
0,whether,92,15
0,the,92,15
0,economy,92,15
0,will,92,15
0,pick,92,15
0,up,92,15
0,as,92,15
0,the,92,15
5,RBA,92,15
0,expects,92,15
0,next,92,15
0,year,92,15
0,",",92,15
0,keeping,92,15
0,alive,92,15
0,the,92,15
0,debate,92,15
0,for,92,15
0,further,92,15
0,monetary,92,15
0,easing,92,15
0,.,92,15
0,"""",92,15
0,Growth,93,0
0,is,93,0
0,set,93,0
0,to,93,0
0,slow,93,0
0,in,93,0
0,each,93,0
0,of,93,0
0,the,93,0
0,world,93,0
0,’s,93,0
0,three,93,0
0,largest,93,0
0,economies,93,0
0,",",93,0
0,according,93,0
0,to,93,0
0,leading,93,0
0,indicators,93,0
0,released,93,0
0,Thursday,93,0
0,by,93,0
0,the,93,0
5,Organization,93,0
6,for,93,0
6,Economic,93,0
6,Cooperation,93,0
6,and,93,0
6,Development,93,0
0,.,93,0
0,The,93,1
3,Paris,93,1
0,-,93,1
0,based,93,1
0,research,93,1
0,body,93,1
0,said,93,1
0,its,93,1
0,gauges,93,1
0,of,93,1
0,future,93,1
0,economic,93,1
0,activity,93,1
0,—,93,1
0,which,93,1
0,are,93,1
0,based,93,1
0,on,93,1
0,information,93,1
0,available,93,1
0,for,93,1
0,August,93,1
0,—,93,1
0,point,93,1
0,to,93,1
0,slowdowns,93,1
0,in,93,1
0,the,93,1
3,U.S,93,1
4,.,93,1
0,",",93,1
3,China,93,1
0,and,93,1
3,Japan,93,1
0,",",93,1
0,as,93,1
0,well,93,1
0,as,93,1
0,the,93,1
3,U.K,93,1
4,.,93,1
0,and,93,1
3,Canada,93,1
0,.,93,1
0,The,93,2
0,leading,93,2
0,indicators,93,2
0,are,93,2
0,the,93,2
0,latest,93,2
0,...,93,2
0,Tip,95,0
0,:,95,0
0,Use,95,0
0,comma,95,0
0,(,95,0
0,",",95,0
0,),95,0
0,to,95,0
0,separate,95,0
0,multiple,95,0
0,quotes,95,0
0,.,95,0
0,Learn,95,1
0,more,95,1
0,...,95,1
0,Wed,95,2
0,",",95,2
0,Jul,95,2
0,29,95,2
0,",",95,2
0,2015,95,2
0,",",95,2
0,16:21,95,2
0,BST,95,2
0,-,95,2
5,UK,95,2
6,Markets,95,2
0,close,95,2
0,in,95,2
0,9,95,2
0,mins,95,2
0,.,95,2
5,S.Africa's,95,3
6,Union,95,3
6,Resources,95,3
0,among,95,3
0,bidders,95,3
0,for,95,3
5,Amplats,95,3
0,mine,95,3
5,Reuters,95,3
0,-,95,3
5,UK,95,3
6,Focus,95,3
0,–,95,3
0,34,95,3
0,minutes,95,3
0,ago,95,3
0,+14.7000,95,3
0,By,95,3
1,Tiisetso,95,3
2,Motsoeneng,95,3
3,JOHANNESBURG,95,3
0,",",95,3
0,July,95,3
0,29,95,3
0,(,95,3
5,Reuters,95,3
0,),95,3
0,-,95,3
0,A,95,3
0,group,95,3
0,of,95,3
0,South,95,3
0,African,95,3
0,investors,95,3
0,known,95,3
0,as,95,3
5,Union,95,3
6,Resources,95,3
0,has,95,3
0,made,95,3
0,a,95,3
0,bid,95,3
0,for,95,3
5,Anglo,95,3
6,American,95,3
6,Platinum,95,3
0,'s,95,3
0,Union,95,3
0,mine,95,3
0,",",95,3
0,its,95,3
0,chairman,95,3
0,said,95,3
0,on,95,3
0,Wednesday,95,3
0,.,95,3
5,Union,95,4
6,Resources,95,4
0,chairman,95,4
1,Tshepo,95,4
2,Bokaba,95,4
0,said,95,4
0,the,95,4
0,group,95,4
0,was,95,4
0,bidding,95,4
0,for,95,4
0,the,95,4
0,mine,95,4
0,",",95,4
0,but,95,4
0,declined,95,4
0,to,95,4
0,say,95,4
0,how,95,4
0,much,95,4
0,his,95,4
0,company,95,4
0,was,95,4
0,offering,95,4
0,.,95,4
0,"""",95,5
0,We,95,5
0,are,95,5
0,among,95,5
0,the,95,5
0,bidders,95,5
0,",",95,5
0,"""",95,5
0,he,95,5
0,told,95,5
5,Reuters,95,5
0,.,95,5
5,Anglo,95,6
6,American,95,6
6,Platinum,95,6
0,or,95,6
5,Amplats,95,6
0,",",95,6
0,part,95,6
0,of,95,6
0,global,95,6
0,miner,95,6
5,Anglo,95,6
6,American,95,6
0,(,95,6
5,LSE,95,6
0,:,95,6
5,AAL.L,95,6
0,-,95,6
0,news,95,6
0,),95,6
0,",",95,6
0,is,95,6
0,considering,95,6
0,sale,95,6
0,or,95,6
0,stock,95,6
0,market,95,6
0,flotation,95,6
0,for,95,6
0,its,95,6
3,Rustenburg,95,6
0,and,95,6
5,Union,95,6
0,operations,95,6
0,",",95,6
0,partly,95,6
0,to,95,6
0,offset,95,6
0,a,95,6
0,sharp,95,6
0,fall,95,6
0,in,95,6
0,the,95,6
0,platinum,95,6
0,price,95,6
0,.,95,6
5,Amplats,95,7
0,has,95,7
0,been,95,7
0,struggling,95,7
0,to,95,7
0,offload,95,7
0,the,95,7
0,mines,95,7
0,around,95,7
3,Rustenburg,95,7
0,",",95,7
0,the,95,7
0,epicentre,95,7
0,of,95,7
0,last,95,7
0,year,95,7
0,'s,95,7
0,five,95,7
0,month,95,7
0,strike,95,7
0,",",95,7
0,but,95,7
0,sources,95,7
0,have,95,7
0,previously,95,7
0,told,95,7
5,Reuters,95,7
0,the,95,7
0,company,95,7
0,had,95,7
0,offers,95,7
0,that,95,7
0,undervalued,95,7
0,the,95,7
0,assets,95,7
0,.,95,7
5,Amplats,95,8
0,said,95,8
0,it,95,8
0,was,95,8
0,still,95,8
0,weighing,95,8
0,up,95,8
0,options,95,8
0,on,95,8
0,whether,95,8
0,to,95,8
0,separately,95,8
0,list,95,8
5,Union,95,8
0,and,95,8
3,Rustenburg,95,8
0,mines,95,8
0,",",95,8
0,which,95,8
0,are,95,8
0,not,95,8
0,part,95,8
0,of,95,8
0,the,95,8
0,company,95,8
0,'s,95,8
0,recently,95,8
0,announced,95,8
0,overhaul,95,8
0,that,95,8
0,included,95,8
0,possible,95,8
0,job,95,8
0,cuts,95,8
0,.,95,8
0,"""",95,9
0,We,95,9
0,are,95,9
0,still,95,9
0,working,95,9
0,on,95,9
0,both,95,9
0,options,95,9
0,",",95,9
0,an,95,9
0,IPO,95,9
0,(,95,9
0,initial,95,9
0,public,95,9
0,offering,95,9
0,),95,9
0,and,95,9
0,a,95,9
0,potential,95,9
0,sale,95,9
0,for,95,9
0,the,95,9
0,disposal,95,9
0,of,95,9
5,Union,95,9
0,and,95,9
3,Rustenburg,95,9
0,.,95,9
0,An,95,10
0,IPO,95,10
0,is,95,10
0,the,95,10
0,most,95,10
0,likely,95,10
0,option,95,10
0,",",95,10
0,"""",95,10
0,spokeswoman,95,10
1,Mpumi,95,10
2,Sithole,95,10
0,said,95,10
0,.,95,10
5,Union,95,11
6,Resources,95,11
0,",",95,11
0,a,95,11
0,consortium,95,11
0,formed,95,11
0,in,95,11
0,2013,95,11
0,for,95,11
0,the,95,11
0,sole,95,11
0,purpose,95,11
0,of,95,11
0,acquiring,95,11
0,the,95,11
0,mine,95,11
0,",",95,11
0,had,95,11
0,offered,95,11
0,around,95,11
0,$,95,11
0,240,95,11
0,million,95,11
0,for,95,11
0,the,95,11
5,Union,95,11
0,mine,95,11
0,and,95,11
5,Amplat,95,11
0,s,95,11
0,',95,11
0,stake,95,11
0,in,95,11
0,nearby,95,11
5,Masa,95,11
6,Chrome,95,11
6,Enterprise,95,11
0,smelter,95,11
0,",",95,11
0,a,95,11
0,document,95,11
0,seen,95,11
0,by,95,11
5,Reuters,95,11
0,showed,95,11
0,.,95,11
0,When,95,12
0,asked,95,12
0,about,95,12
0,the,95,12
0,offer,95,12
0,price,95,12
1,Bokaba,95,12
0,said,95,12
0,:,95,12
0,"""",95,12
0,We,95,12
0,'ve,95,12
0,done,95,12
0,a,95,12
0,due,95,12
0,diligence,95,12
0,but,95,12
0,that,95,12
0,'s,95,12
0,not,95,12
0,the,95,12
0,price,95,12
0,we,95,12
0,want,95,12
0,to,95,12
0,pay,95,12
0,.,95,12
0,Maybe,95,13
0,that,95,13
0,'s,95,13
0,what,95,13
5,Anglo,95,13
0,wants,95,13
0,for,95,13
0,the,95,13
0,asset,95,13
0,but,95,13
0,that,95,13
0,mine,95,13
0,is,95,13
0,not,95,13
0,worth,95,13
0,3,95,13
0,billion,95,13
0,rand,95,13
0,(,95,13
0,$,95,13
0,239.35,95,13
0,million,95,13
0,),95,13
0,.,95,13
0,"""",95,13
0,One,95,14
0,banker,95,14
0,familiar,95,14
0,with,95,14
0,the,95,14
0,situation,95,14
0,said,95,14
5,Union,95,14
6,Resources,95,14
0,might,95,14
0,have,95,14
0,taken,95,14
5,Amplats,95,14
0,',95,14
0,stake,95,14
0,in,95,14
0,the,95,14
0,smelter,95,14
0,off,95,14
0,its,95,14
0,shopping,95,14
0,list,95,14
0,.,95,14
0,Excluding,95,15
5,Amplats,95,15
0,'s,95,15
0,stake,95,15
0,in,95,15
0,the,95,15
0,smelter,95,15
0,",",95,15
5,Union,95,15
6,Resources,95,15
0,bid,95,15
0,values,95,15
0,the,95,15
0,mine,95,15
0,at,95,15
0,around,95,15
0,2,95,15
0,billion,95,15
0,rand,95,15
0,",",95,15
0,according,95,15
0,to,95,15
0,the,95,15
0,document,95,15
0,",",95,15
0,which,95,15
0,was,95,15
0,dated,95,15
0,April,95,15
0,10,95,15
0,.,95,15
5,Union,95,16
6,Resources,95,16
0,is,95,16
0,advised,95,16
0,by,95,16
5,Nedbank,95,16
6,Capital,95,16
0,",",95,16
0,the,95,16
0,investment,95,16
0,banking,95,16
0,arm,95,16
0,of,95,16
0,South,95,16
0,African,95,16
0,lender,95,16
5,Nedbank,95,16
0,",",95,16
0,which,95,16
0,would,95,16
0,provide,95,16
0,750,95,16
0,million,95,16
0,rand,95,16
0,funding,95,16
0,for,95,16
0,the,95,16
0,transaction,95,16
0,",",95,16
0,the,95,16
0,document,95,16
0,seen,95,16
0,by,95,16
5,Reuters,95,16
0,showed,95,16
0,.,95,16
5,Nedbank,95,17
0,did,95,17
0,not,95,17
0,immediately,95,17
0,respond,95,17
0,to,95,17
0,a,95,17
5,Reuters,95,17
0,request,95,17
0,to,95,17
0,comment,95,17
0,.,95,17
0,A,95,18
0,15,95,18
0,percent,95,18
0,stake,95,18
0,in,95,18
0,the,95,18
5,Union,95,18
0,mine,95,18
0,is,95,18
0,owned,95,18
0,by,95,18
5,Bakgatla,95,18
6,-,95,18
6,ba,95,18
6,-,95,18
6,Kgafela,95,18
0,",",95,18
0,a,95,18
0,tribal,95,18
0,community,95,18
0,on,95,18
0,whose,95,18
0,land,95,18
0,the,95,18
0,mine,95,18
0,is,95,18
0,located,95,18
0,.,95,18
0,The,95,19
0,rest,95,19
0,of,95,19
0,the,95,19
0,smelter,95,19
0,is,95,19
0,held,95,19
0,by,95,19
0,unlisted,95,19
0,investment,95,19
0,firm,95,19
5,Siyanda,95,19
6,Resources,95,19
0,.,95,19
0,(,95,20
0,$,95,20
0,1,95,20
0,=,95,20
0,12.5338,95,20
0,rand,95,20
0,),95,20
0,(,95,20
0,Editing,95,20
0,by,95,20
1,James,95,20
2,Macharia,95,20
0,and,95,20
1,Jane,95,20
2,Merriman,95,20
0,),95,20
3,NEW,97,0
4,DELHI,97,0
0,:,97,0
0,Finance,97,0
0,Minister,97,0
1,Arun,97,0
2,Jaitley,97,0
0,today,97,0
0,said,97,0
0,consolidation,97,0
0,of,97,0
0,weaker,97,0
0,state,97,0
0,-,97,0
0,run,97,0
0,banks,97,0
0,with,97,0
0,stronger,97,0
0,ones,97,0
0,will,97,0
0,be,97,0
0,the,97,0
0,next,97,0
0,step,97,0
0,if,97,0
0,some,97,0
0,of,97,0
0,the,97,0
0,lenders,97,0
0,continue,97,0
0,to,97,0
0,remain,97,0
0,fragile,97,0
0,despite,97,0
0,steps,97,0
0,to,97,0
0,strengthen,97,0
0,them,97,0
0,.,97,0
0,Speaking,97,1
0,at,97,1
0,an,97,1
0,event,97,1
0,organised,97,1
0,by,97,1
0,The,97,1
5,Economist,97,1
0,here,97,1
0,",",97,1
1,Jaitley,97,1
0,also,97,1
0,said,97,1
0,that,97,1
0,though,97,1
0,non-performing,97,1
0,assets,97,1
0,(,97,1
0,NPAs,97,1
0,),97,1
0,in,97,1
0,the,97,1
0,banking,97,1
0,sector,97,1
0,was,97,1
0,a,97,1
0,cause,97,1
0,of,97,1
0,concern,97,1
0,",",97,1
0,there,97,1
0,was,97,1
0,no,97,1
0,ground,97,1
0,to,97,1
0,"""",97,1
0,panic,97,1
0,"""",97,1
0,.,97,1
0,He,97,2
0,said,97,2
0,the,97,2
0,government,97,2
0,was,97,2
0,taking,97,2
0,steps,97,2
0,to,97,2
0,strengthen,97,2
0,the,97,2
0,public,97,2
0,sector,97,2
0,banks,97,2
0,and,97,2
0,highlighted,97,2
0,the,97,2
0,measures,97,2
0,",",97,2
0,like,97,2
0,capital,97,2
0,infusion,97,2
0,and,97,2
0,hiring,97,2
0,of,97,2
0,professionals,97,2
0,",",97,2
0,including,97,2
0,from,97,2
0,private,97,2
0,sector,97,2
0,.,97,2
0,Bringing,97,3
0,down,97,3
0,government,97,3
0,stakes,97,3
0,in,97,3
0,these,97,3
0,banks,97,3
0,to,97,3
0,52,97,3
0,per,97,3
0,cent,97,3
0,would,97,3
0,further,97,3
0,augment,97,3
0,their,97,3
0,capital,97,3
0,.,97,3
0,The,97,4
0,government,97,4
0,'s,97,4
0,first,97,4
0,objective,97,4
0,was,97,4
0,to,97,4
0,strengthen,97,4
0,fragile,97,4
0,public,97,4
0,sector,97,4
0,banks,97,4
0,(,97,4
0,PSBs,97,4
0,),97,4
0,",",97,4
0,he,97,4
0,said,97,4
0,.,97,4
0,"""",97,5
0,After,97,5
0,this,97,5
0,(,97,5
0,measures,97,5
0,),97,5
0,if,97,5
0,there,97,5
0,is,97,5
0,a,97,5
0,fragile,97,5
0,bank,97,5
0,we,97,5
0,are,97,5
0,looking,97,5
0,at,97,5
0,consolidation,97,5
0,with,97,5
0,stronger,97,5
0,banks,97,5
0,.,97,5
0,So,97,6
0,it,97,6
0,'s,97,6
0,not,97,6
0,that,97,6
0,banks,97,6
0,do,97,6
0,n't,97,6
0,get,97,6
0,a,97,6
0,priority,97,6
0,.,97,6
0,In,97,7
0,fact,97,7
0,",",97,7
0,after,97,7
0,inheriting,97,7
0,the,97,7
0,banks,97,7
0,in,97,7
0,a,97,7
0,fragile,97,7
0,situation,97,7
0,",",97,7
0,we,97,7
0,are,97,7
0,systematically,97,7
0,trying,97,7
0,to,97,7
0,address,97,7
0,each,97,7
0,of,97,7
0,these,97,7
0,problems,97,7
0,",",97,7
0,"""",97,7
1,Jaitley,97,7
0,said,97,7
0,.,97,7
0,On,97,8
0,NPAs,97,8
0,",",97,8
0,he,97,8
0,said,97,8
0,:,97,8
0,"""",97,8
0,It,97,8
0,is,97,8
0,(,97,8
0,banking,97,8
0,system,97,8
0,),97,8
0,a,97,8
0,matter,97,8
0,of,97,8
0,concern,97,8
0,.,97,8
0,It,97,9
0,'s,97,9
0,not,97,9
0,the,97,9
0,main,97,9
0,worry,97,9
0,.,97,9
0,There,97,10
0,is,97,10
0,no,97,10
0,ground,97,10
0,to,97,10
0,panic,97,10
0,.,97,10
0,The,97,11
0,banking,97,11
0,system,97,11
0,that,97,11
0,we,97,11
0,inherited,97,11
0,primarily,97,11
0,",",97,11
0,the,97,11
0,public,97,11
0,sector,97,11
0,banks,97,11
0,",",97,11
0,was,97,11
0,actually,97,11
0,very,97,11
0,challenging,97,11
0,.,97,11
0,"""",97,12
0,When,97,12
0,the,97,12
0,economy,97,12
0,slowed,97,12
0,down,97,12
0,",",97,12
0,and,97,12
0,when,97,12
0,you,97,12
0,inherit,97,12
0,the,97,12
0,economy,97,12
0,at,97,12
0,sub,97,12
0,-,97,12
0,5,97,12
0,per,97,12
0,cent,97,12
0,level,97,12
0,",",97,12
0,it,97,12
0,has,97,12
0,an,97,12
0,impact,97,12
0,on,97,12
0,the,97,12
0,banking,97,12
0,system,97,12
0,as,97,12
0,well,97,12
0,...,97,12
0,primarily,97,12
0,three,97,12
0,or,97,12
0,four,97,12
0,sectors,97,12
0,...,97,12
0,(,97,12
0,have,97,12
0,),97,12
0,added,97,12
0,to,97,12
0,the,97,12
0,NPAs,97,12
0,of,97,12
0,the,97,12
0,public,97,12
0,sector,97,12
0,banks,97,12
0,",",97,12
0,"""",97,12
0,he,97,12
0,said,97,12
0,.,97,12
0,He,97,13
0,said,97,13
0,the,97,13
0,NPA,97,13
0,was,97,13
0,mainly,97,13
0,in,97,13
0,sectors,97,13
0,like,97,13
0,highways,97,13
0,",",97,13
0,steel,97,13
0,",",97,13
0,state,97,13
0,discoms,97,13
0,and,97,13
0,textiles,97,13
0,.,97,13
1,Jaitley,97,14
0,further,97,14
0,said,97,14
0,the,97,14
0,government,97,14
0,has,97,14
0,addressed,97,14
0,the,97,14
0,highway,97,14
0,issue,97,14
0,in,97,14
0,a,97,14
0,"""",97,14
0,big,97,14
0,manner,97,14
0,"""",97,14
0,",",97,14
0,large,97,14
0,investment,97,14
0,is,97,14
0,going,97,14
0,in,97,14
0,highways,97,14
0,and,97,14
0,it,97,14
0,has,97,14
0,"""",97,14
0,started,97,14
0,moving,97,14
0,"""",97,14
0,.,97,14
0,"""",97,15
0,As,97,15
0,far,97,15
0,as,97,15
0,the,97,15
0,discoms,97,15
0,are,97,15
0,concerned,97,15
0,",",97,15
0,I,97,15
0,am,97,15
0,in,97,15
0,touch,97,15
0,with,97,15
0,each,97,15
0,of,97,15
0,the,97,15
0,states,97,15
0,where,97,15
0,the,97,15
0,discoms,97,15
0,need,97,15
0,to,97,15
0,be,97,15
0,reformed,97,15
0,",",97,15
0,"""",97,15
0,he,97,15
0,said,97,15
0,",",97,15
0,adding,97,15
0,government,97,15
0,was,97,15
0,looking,97,15
0,at,97,15
0,more,97,15
0,steps,97,15
0,to,97,15
0,check,97,15
0,dumping,97,15
0,of,97,15
0,steel,97,15
0,in,97,15
0,the,97,15
0,country,97,15
0,.,97,15
0,Gross,97,16
0,NPAs,97,16
0,of,97,16
0,the,97,16
0,state,97,16
0,-,97,16
0,run,97,16
0,banks,97,16
0,at,97,16
0,the,97,16
0,end,97,16
0,of,97,16
0,March,97,16
0,quarter,97,16
0,stood,97,16
0,at,97,16
0,5.2,97,16
0,per,97,16
0,cent,97,16
0,compared,97,16
0,with,97,16
0,5.63,97,16
0,per,97,16
0,cent,97,16
0,in,97,16
0,December,97,16
0,.,97,16
0,Out,97,17
0,of,97,17
0,Rs,97,17
0,1.80,97,17
0,lakh,97,17
0,crore,97,17
0,capital,97,17
0,requirement,97,17
0,estimated,97,17
0,by,97,17
0,the,97,17
5,Finance,97,17
6,Ministry,97,17
0,for,97,17
0,state,97,17
0,-,97,17
0,run,97,17
0,banks,97,17
0,",",97,17
0,the,97,17
0,government,97,17
0,would,97,17
0,be,97,17
0,providing,97,17
0,Rs,97,17
0,"70,000",97,17
0,crore,97,17
0,--,97,17
0,Rs,97,18
0,"25,000",97,18
0,crore,97,18
0,each,97,18
0,in,97,18
0,the,97,18
0,current,97,18
0,and,97,18
0,the,97,18
0,next,97,18
0,fiscal,97,18
0,",",97,18
0,and,97,18
0,Rs,97,18
0,"10,000",97,18
0,crore,97,18
0,each,97,18
0,in,97,18
0,2017,97,18
0,-,97,18
0,18,97,18
0,and,97,18
0,2018,97,18
0,-,97,18
0,19,97,18
0,fiscal,97,18
0,.,97,18
0,Tip,99,0
0,:,99,0
0,Use,99,0
0,comma,99,0
0,(,99,0
0,",",99,0
0,),99,0
0,to,99,0
0,separate,99,0
0,multiple,99,0
0,quotes,99,0
0,.,99,0
0,Learn,99,1
0,more,99,1
0,...,99,1
0,Tue,99,2
0,",",99,2
0,Sep,99,2
0,1,99,2
0,",",99,2
0,2015,99,2
0,",",99,2
0,09:41,99,2
0,BST,99,2
0,-,99,2
5,UK,99,2
6,Markets,99,3
0,close,99,3
0,in,99,3
0,6,99,3
0,hrs,99,3
0,49,99,3
0,mins,99,3
5,Springer,99,3
0,",",99,3
5,Samsung,99,3
0,to,99,3
0,partner,99,3
0,in,99,3
0,mobile,99,3
0,media,99,3
5,Reuters,99,3
0,–,99,3
0,11,99,3
0,minutes,99,3
0,ago,99,3
0,53.19,99,3
0,-,99,3
0,0.78,99,3
3,FRANKFURT,99,3
0,(,99,3
5,Reuters,99,3
0,),99,3
0,-,99,3
5,Bild,99,3
0,tabloid,99,3
0,publisher,99,3
5,Axel,99,3
6,Springer,99,3
0,and,99,3
0,Korean,99,3
0,electronics,99,3
0,group,99,3
5,Samsung,99,3
0,announced,99,3
0,a,99,3
0,partnership,99,3
0,in,99,3
0,mobile,99,3
0,media,99,3
0,including,99,3
0,news,99,3
0,.,99,3
0,The,99,4
0,two,99,4
0,companies,99,4
0,said,99,4
0,on,99,4
0,Tuesday,99,4
0,they,99,4
0,would,99,4
0,collaborate,99,4
0,to,99,4
0,produce,99,4
0,digital,99,4
0,media,99,4
0,exclusively,99,4
0,for,99,4
5,Samsung,99,4
0,customers,99,4
0,",",99,4
0,beginning,99,4
0,with,99,4
0,a,99,4
0,news,99,4
0,platform,99,4
0,in,99,4
3,Germany,99,4
0,and,99,4
3,Poland,99,4
0,that,99,4
0,will,99,4
0,be,99,4
0,rolled,99,4
0,out,99,4
0,in,99,4
0,other,99,4
0,European,99,4
0,markets,99,4
0,next,99,4
0,year,99,4
0,.,99,4
0,Newspaper,99,5
0,publisher,99,5
5,Springer,99,5
0,",",99,5
0,which,99,5
0,owns,99,5
0,several,99,5
0,publications,99,5
0,in,99,5
3,Poland,99,5
0,",",99,5
0,now,99,5
0,makes,99,5
0,about,99,5
0,two,99,5
0,thirds,99,5
0,of,99,5
0,its,99,5
0,sales,99,5
0,and,99,5
0,three,99,5
0,quarters,99,5
0,of,99,5
0,its,99,5
0,core,99,5
0,profit,99,5
0,from,99,5
0,digital,99,5
0,offerings,99,5
0,.,99,5
0,(,99,6
0,Reporting,99,6
0,by,99,6
1,Georgina,99,6
2,Prodhan,99,6
0,;,99,6
0,Editing,99,6
0,by,99,6
1,Maria,99,6
2,Sheahan,99,6
0,),99,6
0,Tax,99,7
0,cuts,99,7
0,",",99,7
0,pensions,99,7
0,",",99,7
0,childcare,99,7
0,",",99,7
0,online,99,7
0,accounts,99,7
0,and,99,7
0,beer,99,7
0,duty,99,7
0,",",99,7
0,here,99,7
0,'s,99,7
0,…,99,7
0,Related,99,7
0,Stock,99,7
0,Articles,99,7
0,Follow,99,7
0,the,99,7
0,quotes,99,7
0,you,99,7
0,care,99,7
0,about,99,7
0,most,99,7
0,.,99,7
0,Access,99,8
0,timely,99,8
0,news,99,8
0,and,99,8
0,investment,99,8
0,updates,99,8
0,to,99,8
0,stay,99,8
0,on,99,8
0,top,99,8
0,of,99,8
0,the,99,8
0,market,99,8
0,.,99,8
0,…,99,9
0,More,99,10
0,»,99,10
5,Yahoo,99,10
6,UK,99,10
0,&,99,10
3,Ireland,99,10
0,Finance,99,10
0,Terms,99,10
0,Quotes,99,10
0,are,99,10
0,real,99,10
0,-,99,10
0,time,99,10
0,for,99,10
5,NASDAQ,99,10
0,",",99,10
5,NYSE,99,10
0,",",99,10
0,and,99,10
5,NYSEAmex,99,10
0,when,99,10
0,available,99,10
0,.,99,10
0,See,99,11
0,also,99,11
0,delay,99,11
0,times,99,11
0,for,99,11
0,other,99,11
0,exchanges,99,11
0,.,99,11
0,Quotes,99,12
0,and,99,12
0,other,99,12
0,information,99,12
0,supplied,99,12
0,by,99,12
0,independent,99,12
0,providers,99,12
0,identified,99,12
0,on,99,12
0,the,99,12
5,Yahoo,99,12
6,!,99,12
6,Finance,99,13
0,partner,99,13
0,page,99,13
0,.,99,13
0,Quotes,99,14
0,are,99,14
0,updated,99,14
0,automatically,99,14
0,",",99,14
0,but,99,14
0,will,99,14
0,be,99,14
0,turned,99,14
0,off,99,14
0,after,99,14
0,25,99,14
0,minutes,99,14
0,of,99,14
0,inactivity,99,14
0,.,99,14
